nba_player_id,nba_player_url,scrape_status,error,birthday,recruiting_year,recruiting_rank,college_url,college_player_id,height_inches,weight_lb
willipa01,https://www.basketball-reference.com/players/w/willipa01.html,ok,,2001-08-26,2019.0,29.0,https://www.sports-reference.com/cbb/players/patrick-williams-2.html,patrick-williams-2,78.0,215.0
windldy01,https://www.basketball-reference.com/players/w/windldy01.html,ok,,1996-09-22,,,https://www.sports-reference.com/cbb/players/dylan-windler-1.html,dylan-windler-1,79.0,196.0
winstca01,https://www.basketball-reference.com/players/w/winstca01.html,ok,,1998-02-28,2016.0,29.0,https://www.sports-reference.com/cbb/players/cassius-winston-1.html,cassius-winston-1,73.0,185.0
wisemja01,https://www.basketball-reference.com/players/w/wisemja01.html,ok,,2001-03-31,2019.0,1.0,https://www.sports-reference.com/cbb/players/james-wiseman-1.html,james-wiseman-1,83.0,240.0
woodaro01,https://www.basketball-reference.com/players/w/woodaro01.html,ok,,1999-09-22,2018.0,56.0,https://www.sports-reference.com/cbb/players/robert-woodard-2.html,robert-woodard-2,78.0,235.0
aldamsa01,https://www.basketball-reference.com/players/a/aldamsa01.html,ok,,2001-01-10,,,https://www.sports-reference.com/cbb/players/santi-aldama-1.html,santi-aldama-1,84.0,215.0
alvarjo01,https://www.basketball-reference.com/players/a/alvarjo01.html,ok,,1998-04-12,,,https://www.sports-reference.com/cbb/players/jose-alvarado-1.html,jose-alvarado-1,72.0,179.0
ayayijo01,https://www.basketball-reference.com/players/a/ayayijo01.html,ok,,2000-03-05,,,https://www.sports-reference.com/cbb/players/joel-ayayi-1.html,joel-ayayi-1,76.0,180.0
bantoda01,https://www.basketball-reference.com/players/b/bantoda01.html,ok,,1999-11-07,,,https://www.sports-reference.com/cbb/players/dalano-banton-1.html,dalano-banton-1,80.0,203.0
barbeca01,https://www.basketball-reference.com/players/b/barbeca01.html,ok,,1994-07-25,2013.0,24.0,https://www.sports-reference.com/cbb/players/anthony-cat-barber-1.html,anthony-cat-barber-1,74.0,180.0
barnesc01,https://www.basketball-reference.com/players/b/barnesc01.html,ok,,2001-08-01,2020.0,5.0,https://www.sports-reference.com/cbb/players/scottie-barnes-1.html,scottie-barnes-1,80.0,237.0
bassech01,https://www.basketball-reference.com/players/b/bassech01.html,ok,,2000-10-28,2018.0,9.0,https://www.sports-reference.com/cbb/players/charles-bassey-1.html,charles-bassey-1,82.0,230.0
basspa01,https://www.basketball-reference.com/players/b/basspa01.html,ok,,1995-08-29,,,https://www.sports-reference.com/cbb/players/paris-bass-1.html,paris-bass-1,80.0,200.0
bolmale01,https://www.basketball-reference.com/players/b/bolmale01.html,ok,,2000-09-11,,,,,78.0,200.0
bostobr01,https://www.basketball-reference.com/players/b/bostobr01.html,ok,,2001-11-28,2020.0,4.0,https://www.sports-reference.com/cbb/players/brandon-bostonjr-1.html,brandon-bostonjr-1,78.0,188.0
bouknja01,https://www.basketball-reference.com/players/b/bouknja01.html,ok,,2000-09-18,2019.0,72.0,https://www.sports-reference.com/cbb/players/james-bouknight-1.html,james-bouknight-1,76.0,190.0
brownch05,https://www.basketball-reference.com/players/b/brownch05.html,ok,,1998-12-04,2017.0,34.0,https://www.sports-reference.com/cbb/players/chaundee-brown-1.html,chaundee-brown-1,77.0,215.0
browngr01,https://www.basketball-reference.com/players/b/browngr01.html,ok,,2001-09-01,2020.0,8.0,https://www.sports-reference.com/cbb/players/greg-brown-9.html,greg-brown-9,79.0,206.0
buchash01,https://www.basketball-reference.com/players/b/buchash01.html,ok,,1997-01-30,,,https://www.sports-reference.com/cbb/players/leroy-buchanan-1.html,leroy-buchanan-1,75.0,190.0
butleja02,https://www.basketball-reference.com/players/b/butleja02.html,ok,,2000-08-25,2018.0,95.0,https://www.sports-reference.com/cbb/players/jared-butler-1.html,jared-butler-1,75.0,193.0
caverah01,https://www.basketball-reference.com/players/c/caverah01.html,ok,,1996-09-12,,,https://www.sports-reference.com/cbb/players/ahmad-caver-1.html,ahmad-caver-1,74.0,174.0
champju01,https://www.basketball-reference.com/players/c/champju01.html,ok,,2001-06-29,,,https://www.sports-reference.com/cbb/players/justin-champagnie-1.html,justin-champagnie-1,78.0,206.0
chrisjo01,https://www.basketball-reference.com/players/c/chrisjo01.html,ok,,2001-12-08,2020.0,10.0,https://www.sports-reference.com/cbb/players/josh-christopher-1.html,josh-christopher-1,76.0,215.0
coopesh01,https://www.basketball-reference.com/players/c/coopesh01.html,ok,,2001-06-11,2020.0,19.0,https://www.sports-reference.com/cbb/players/sharife-cooper-1.html,sharife-cooper-1,72.0,176.0
cornepe01,https://www.basketball-reference.com/players/c/cornepe01.html,ok,,1995-07-26,,,,,83.0,220.0
cumbeja01,https://www.basketball-reference.com/players/c/cumbeja01.html,ok,,1997-09-22,,,https://www.sports-reference.com/cbb/players/jarron-cumberland-1.html,jarron-cumberland-1,77.0,205.0
cunnica01,https://www.basketball-reference.com/players/c/cunnica01.html,ok,,2001-09-25,2020.0,1.0,https://www.sports-reference.com/cbb/players/cade-cunningham-1.html,cade-cunningham-1,78.0,220.0
delauja01,https://www.basketball-reference.com/players/d/delauja01.html,ok,,1998-04-07,2016.0,35.0,https://www.sports-reference.com/cbb/players/javin-delaurier-1.html,javin-delaurier-1,82.0,237.0
dosunay01,https://www.basketball-reference.com/players/d/dosunay01.html,ok,,2000-01-17,2018.0,32.0,https://www.sports-reference.com/cbb/players/ayo-dosunmu-1.html,ayo-dosunmu-1,76.0,200.0
dowtije01,https://www.basketball-reference.com/players/d/dowtije01.html,ok,,1997-05-10,,,https://www.sports-reference.com/cbb/players/jeff-dowtin-1.html,jeff-dowtin-1,75.0,177.0
duartch01,https://www.basketball-reference.com/players/d/duartch01.html,ok,,1997-06-13,,,https://www.sports-reference.com/cbb/players/chris-duarte-1.html,chris-duarte-1,77.0,190.0
dukeda01,https://www.basketball-reference.com/players/d/dukeda01.html,ok,,1999-10-13,2018.0,47.0,https://www.sports-reference.com/cbb/players/david-duke-1.html,david-duke-1,76.0,204.0
echenja01,https://www.basketball-reference.com/players/e/echenja01.html,ok,,1997-04-27,,,https://www.sports-reference.com/cbb/players/jaime-echenique-1.html,jaime-echenique-1,83.0,258.0
edwarke02,https://www.basketball-reference.com/players/e/edwarke02.html,ok,,2000-08-09,,,https://www.sports-reference.com/cbb/players/kessler-edwards-1.html,kessler-edwards-1,80.0,203.0
edwarro01,https://www.basketball-reference.com/players/e/edwarro01.html,ok,,1997-01-20,,,https://www.sports-reference.com/cbb/players/rob-edwards-1.html,rob-edwards-1,77.0,205.0
fordal03,https://www.basketball-reference.com/players/f/fordal03.html,ok,,1997-12-22,,,https://www.sports-reference.com/cbb/players/aleem-ford-1.html,aleem-ford-1,80.0,220.0
garrema01,https://www.basketball-reference.com/players/g/garrema01.html,ok,,1998-11-09,2017.0,54.0,https://www.sports-reference.com/cbb/players/marcus-garrett-1.html,marcus-garrett-1,77.0,205.0
garubus01,https://www.basketball-reference.com/players/g/garubus01.html,ok,,2002-03-09,,,,,80.0,229.0
garzalu01,https://www.basketball-reference.com/players/g/garzalu01.html,ok,,1998-12-27,2017.0,93.0,https://www.sports-reference.com/cbb/players/luka-garza-1.html,luka-garza-1,82.0,243.0
giddejo01,https://www.basketball-reference.com/players/g/giddejo01.html,ok,,2002-10-10,,,,,79.0,216.0
goodwjo01,https://www.basketball-reference.com/players/g/goodwjo01.html,ok,,1998-10-23,2017.0,52.0,https://www.sports-reference.com/cbb/players/jordan-goodwin-1.html,jordan-goodwin-1,75.0,215.0
graveha01,https://www.basketball-reference.com/players/g/graveha01.html,ok,,1996-07-16,,,https://www.sports-reference.com/cbb/players/hassani-gravett-1.html,hassani-gravett-1,74.0,188.0
greenja05,https://www.basketball-reference.com/players/g/greenja05.html,ok,,2002-02-09,2020.0,2.0,,,76.0,186.0
grimequ01,https://www.basketball-reference.com/players/g/grimequ01.html,ok,,2000-05-08,2018.0,8.0,https://www.sports-reference.com/cbb/players/quentin-grimes-1.html,quentin-grimes-1,76.0,210.0
hallty01,https://www.basketball-reference.com/players/h/hallty01.html,ok,,1997-03-25,,,https://www.sports-reference.com/cbb/players/tyler-hall-2.html,tyler-hall-2,77.0,210.0
hausesa01,https://www.basketball-reference.com/players/h/hausesa01.html,ok,,1997-12-08,2016.0,94.0,https://www.sports-reference.com/cbb/players/sam-hauser-1.html,sam-hauser-1,79.0,217.0
henryaa01,https://www.basketball-reference.com/players/h/henryaa01.html,ok,,1999-08-30,,,https://www.sports-reference.com/cbb/players/aaron-henry-1.html,aaron-henry-1,77.0,210.0
hillma01,https://www.basketball-reference.com/players/h/hillma01.html,ok,,1995-10-26,,,https://www.sports-reference.com/cbb/players/malcolm-hill-1.html,malcolm-hill-1,78.0,220.0
huffja01,https://www.basketball-reference.com/players/h/huffja01.html,ok,,1998-08-25,2016.0,61.0,https://www.sports-reference.com/cbb/players/jay-huff-1.html,jay-huff-1,85.0,240.0
huntfe01,https://www.basketball-reference.com/players/h/huntfe01.html,ok,,1999-07-05,,,https://www.sports-reference.com/cbb/players/feron-hunt-1.html,feron-hunt-1,80.0,195.0
hylanbo01,https://www.basketball-reference.com/players/h/hylanbo01.html,ok,,2000-09-14,2019.0,89.0,https://www.sports-reference.com/cbb/players/nahshon-hyland-1.html,nahshon-hyland-1,74.0,169.0
jacksis01,https://www.basketball-reference.com/players/j/jacksis01.html,ok,,2002-01-10,2020.0,26.0,https://www.sports-reference.com/cbb/players/isaiah-jackson-3.html,isaiah-jackson-3,80.0,205.0
jarrede01,https://www.basketball-reference.com/players/j/jarrede01.html,ok,,1998-01-23,2016.0,55.0,https://www.sports-reference.com/cbb/players/dejon-jarreau-1.html,dejon-jarreau-1,77.0,185.0
johnsda08,https://www.basketball-reference.com/players/j/johnsda08.html,ok,,2001-02-26,2019.0,79.0,https://www.sports-reference.com/cbb/players/david-johnson-13.html,david-johnson-13,76.0,203.0
johnsja05,https://www.basketball-reference.com/players/j/johnsja05.html,ok,,2001-12-18,2020.0,11.0,https://www.sports-reference.com/cbb/players/jalen-johnson-24.html,jalen-johnson-24,80.0,219.0
johnske07,https://www.basketball-reference.com/players/j/johnske07.html,ok,,2002-03-10,2020.0,23.0,https://www.sports-reference.com/cbb/players/keon-johnson-2.html,keon-johnson-2,77.0,185.0
jonesca03,https://www.basketball-reference.com/players/j/jonesca03.html,ok,,1997-12-23,,,https://www.sports-reference.com/cbb/players/carlik-jones-1.html,carlik-jones-1,72.0,174.0
joneshe01,https://www.basketball-reference.com/players/j/joneshe01.html,ok,,1998-10-06,,,https://www.sports-reference.com/cbb/players/herb-jones-3.html,herb-jones-3,79.0,206.0
joneska01,https://www.basketball-reference.com/players/j/joneska01.html,ok,,2001-01-19,2019.0,50.0,https://www.sports-reference.com/cbb/players/kai-jones-1.html,kai-jones-1,83.0,221.0
kalaige01,https://www.basketball-reference.com/players/k/kalaige01.html,ok,,1999-01-02,,,,,80.0,192.0
keybr01,https://www.basketball-reference.com/players/k/keybr01.html,ok,,1997-02-14,2016.0,56.0,https://www.sports-reference.com/cbb/players/braxton-key-1.html,braxton-key-1,79.0,225.0
kispeco01,https://www.basketball-reference.com/players/k/kispeco01.html,ok,,1999-03-03,,,https://www.sports-reference.com/cbb/players/corey-kispert-1.html,corey-kispert-1,78.0,224.0
krejcvi01,https://www.basketball-reference.com/players/k/krejcvi01.html,ok,,2000-06-19,,,,,80.0,195.0
kulboar01,https://www.basketball-reference.com/players/k/kulboar01.html,ok,,1998-01-04,,,,,82.0,220.0
kuminjo01,https://www.basketball-reference.com/players/k/kuminjo01.html,ok,,2002-10-06,,,,,79.0,225.0
landajo01,https://www.basketball-reference.com/players/l/landajo01.html,ok,,1995-10-25,,,https://www.sports-reference.com/cbb/players/jock-landale-1.html,jock-landale-1,83.0,255.0
lewissc01,https://www.basketball-reference.com/players/l/lewissc01.html,ok,,2000-03-12,2019.0,9.0,https://www.sports-reference.com/cbb/players/scottie-lewis-1.html,scottie-lewis-1,76.0,188.0
liveris01,https://www.basketball-reference.com/players/l/liveris01.html,ok,,1998-07-28,,,https://www.sports-reference.com/cbb/players/isaiah-livers-1.html,isaiah-livers-1,78.0,232.0
lundbga01,https://www.basketball-reference.com/players/l/lundbga01.html,ok,,1994-12-04,,,,,76.0,203.0
mamuksa01,https://www.basketball-reference.com/players/m/mamuksa01.html,ok,,1999-05-23,,,https://www.sports-reference.com/cbb/players/sandro-mamukelashvili-1.html,sandro-mamukelashvili-1,81.0,240.0
manntr01,https://www.basketball-reference.com/players/m/manntr01.html,ok,,2001-02-03,2019.0,22.0,https://www.sports-reference.com/cbb/players/tre-mann-1.html,tre-mann-1,76.0,178.0
mcbrimi01,https://www.basketball-reference.com/players/m/mcbrimi01.html,ok,,2000-09-08,,,https://www.sports-reference.com/cbb/players/miles-mcbride-1.html,miles-mcbride-1,74.0,195.0
mccluma01,https://www.basketball-reference.com/players/m/mccluma01.html,ok,,1999-01-06,,,https://www.sports-reference.com/cbb/players/matthew-mcclung-1.html,matthew-mcclung-1,74.0,185.0
mcgrica01,https://www.basketball-reference.com/players/m/mcgrica01.html,ok,,1997-09-30,,,https://www.sports-reference.com/cbb/players/cameron-mcgriff-1.html,cameron-mcgriff-1,79.0,220.0
mclauja01,https://www.basketball-reference.com/players/m/mclauja01.html,ok,,1998-01-29,2016.0,86.0,https://www.sports-reference.com/cbb/players/jaquori-mclaughlin-1.html,jaquori-mclaughlin-1,76.0,190.0
mitchda01,https://www.basketball-reference.com/players/m/mitchda01.html,ok,,1998-09-05,2017.0,58.0,https://www.sports-reference.com/cbb/players/davion-mitchell-1.html,davion-mitchell-1,72.0,202.0
mobleev01,https://www.basketball-reference.com/players/m/mobleev01.html,ok,,2001-06-18,2020.0,3.0,https://www.sports-reference.com/cbb/players/evan-mobley-1.html,evan-mobley-1,83.0,215.0
moodymo01,https://www.basketball-reference.com/players/m/moodymo01.html,ok,,2002-05-31,2020.0,40.0,https://www.sports-reference.com/cbb/players/moses-moody-1.html,moses-moody-1,77.0,211.0
moonxa01,https://www.basketball-reference.com/players/m/moonxa01.html,ok,,1995-01-02,,,https://www.sports-reference.com/cbb/players/xavier-moon-1.html,xavier-moon-1,72.0,165.0
murkead01,https://www.basketball-reference.com/players/m/murkead01.html,ok,,1998-01-29,,,https://www.sports-reference.com/cbb/players/ade-murkey-1.html,ade-murkey-1,77.0,200.0
murphtr02,https://www.basketball-reference.com/players/m/murphtr02.html,ok,,2000-06-18,,,https://www.sports-reference.com/cbb/players/trey-murphyiii-1.html,trey-murphyiii-1,80.0,206.0
nembhrj01,https://www.basketball-reference.com/players/n/nembhrj01.html,ok,,1999-03-22,,,https://www.sports-reference.com/cbb/players/rj-nembhard-1.html,rj-nembhard-1,77.0,200.0
nixda01,https://www.basketball-reference.com/players/n/nixda01.html,ok,,2002-02-13,2020.0,16.0,,,75.0,226.0
omorueu01,https://www.basketball-reference.com/players/o/omorueu01.html,ok,,1997-02-14,,,https://www.sports-reference.com/cbb/players/eugene-omoruyi-1.html,eugene-omoruyi-1,78.0,235.0
paigeja01,https://www.basketball-reference.com/players/p/paigeja01.html,ok,,1994-07-30,,,https://www.sports-reference.com/cbb/players/jaysean-paige-1.html,jaysean-paige-1,74.0,200.0
palmetr01,https://www.basketball-reference.com/players/p/palmetr01.html,ok,,1994-11-13,,,https://www.sports-reference.com/cbb/players/trayvon-palmer-1.html,trayvon-palmer-1,78.0,200.0
pangoke01,https://www.basketball-reference.com/players/p/pangoke01.html,ok,,1993-01-26,,,https://www.sports-reference.com/cbb/players/kevin-pangos-1.html,kevin-pangos-1,73.0,179.0
pickeja01,https://www.basketball-reference.com/players/p/pickeja01.html,ok,,1997-12-24,2017.0,88.0,https://www.sports-reference.com/cbb/players/jamorko-pickett-1.html,jamorko-pickett-1,81.0,206.0
ponsyv01,https://www.basketball-reference.com/players/p/ponsyv01.html,ok,,1999-05-07,,,https://www.sports-reference.com/cbb/players/yves-pons-1.html,yves-pons-1,77.0,206.0
pottemi01,https://www.basketball-reference.com/players/p/pottemi01.html,ok,,1998-04-06,,,https://www.sports-reference.com/cbb/players/micah-potter-1.html,micah-potter-1,81.0,248.0
powelmy01,https://www.basketball-reference.com/players/p/powelmy01.html,ok,,1997-07-07,2016.0,100.0,https://www.sports-reference.com/cbb/players/myles-powell-1.html,myles-powell-1,74.0,195.0
primojo01,https://www.basketball-reference.com/players/p/primojo01.html,ok,,2002-12-24,2020.0,80.0,https://www.sports-reference.com/cbb/players/joshua-primo-1.html,joshua-primo-1,76.0,189.0
queentr01,https://www.basketball-reference.com/players/q/queentr01.html,ok,,1997-02-25,,,https://www.sports-reference.com/cbb/players/trevelin-queen-1.html,trevelin-queen-1,77.0,190.0
quetane01,https://www.basketball-reference.com/players/q/quetane01.html,ok,,1999-07-13,,,https://www.sports-reference.com/cbb/players/neemias-queta-1.html,neemias-queta-1,84.0,248.0
reaveau01,https://www.basketball-reference.com/players/r/reaveau01.html,ok,,1998-05-29,,,https://www.sports-reference.com/cbb/players/austin-reaves-1.html,austin-reaves-1,77.0,197.0
robinje02,https://www.basketball-reference.com/players/r/robinje02.html,ok,,2000-11-03,2019.0,15.0,https://www.sports-reference.com/cbb/players/jeremiah-robinson-earl-1.html,jeremiah-robinson-earl-1,81.0,240.0
ryanma01,https://www.basketball-reference.com/players/r/ryanma01.html,ok,,1997-04-17,,,https://www.sports-reference.com/cbb/players/matt-ryan-1.html,matt-ryan-1,78.0,215.0
sarrol01,https://www.basketball-reference.com/players/s/sarrol01.html,ok,,1999-02-20,,,https://www.sports-reference.com/cbb/players/olivier-sarr-1.html,olivier-sarr-1,82.0,240.0
schakjo01,https://www.basketball-reference.com/players/s/schakjo01.html,ok,,1998-06-13,,,https://www.sports-reference.com/cbb/players/jordan-schakel-1.html,jordan-schakel-1,78.0,200.0
scotttr01,https://www.basketball-reference.com/players/s/scotttr01.html,ok,,1996-11-25,,,https://www.sports-reference.com/cbb/players/tre-scott-1.html,tre-scott-1,80.0,225.0
sengual01,https://www.basketball-reference.com/players/s/sengual01.html,ok,,2002-07-25,,,,,83.0,243.0
sharpda01,https://www.basketball-reference.com/players/s/sharpda01.html,ok,,2001-11-06,2020.0,12.0,https://www.sports-reference.com/cbb/players/dayron-sharpe-1.html,dayron-sharpe-1,82.0,265.0
simonma01,https://www.basketball-reference.com/players/s/simonma01.html,ok,,1999-10-15,,,,,84.0,220.0
simpsza01,https://www.basketball-reference.com/players/s/simpsza01.html,ok,,1997-02-11,2016.0,54.0,https://www.sports-reference.com/cbb/players/zavier-simpson-1.html,zavier-simpson-1,72.0,190.0
simsje01,https://www.basketball-reference.com/players/s/simsje01.html,ok,,1998-10-20,2017.0,51.0,https://www.sports-reference.com/cbb/players/jericho-sims-1.html,jericho-sims-1,82.0,250.0
smartja01,https://www.basketball-reference.com/players/s/smartja01.html,ok,,1999-06-03,,,https://www.sports-reference.com/cbb/players/javonte-smart-1.html,javonte-smart-1,76.0,205.0
sneedxa01,https://www.basketball-reference.com/players/s/sneedxa01.html,ok,,1997-12-21,,,https://www.sports-reference.com/cbb/players/xavier-sneed-1.html,xavier-sneed-1,77.0,215.0
sprinja01,https://www.basketball-reference.com/players/s/sprinja01.html,ok,,2002-09-25,2020.0,13.0,https://www.sports-reference.com/cbb/players/jaden-springer-1.html,jaden-springer-1,76.0,202.0
suggsja01,https://www.basketball-reference.com/players/s/suggsja01.html,ok,,2001-06-03,2020.0,7.0,https://www.sports-reference.com/cbb/players/jalen-suggs-1.html,jalen-suggs-1,77.0,205.0
swordcr01,https://www.basketball-reference.com/players/s/swordcr01.html,ok,,1994-01-16,,,https://www.sports-reference.com/cbb/players/craig-sword-1.html,craig-sword-1,75.0,196.0
sykeske01,https://www.basketball-reference.com/players/s/sykeske01.html,ok,,1993-12-30,,,https://www.sports-reference.com/cbb/players/keifer-sykes-1.html,keifer-sykes-1,71.0,167.0
taylote01,https://www.basketball-reference.com/players/t/taylote01.html,ok,,1999-09-23,,,https://www.sports-reference.com/cbb/players/terry-taylor-5.html,terry-taylor-5,77.0,230.0
teskejo01,https://www.basketball-reference.com/players/t/teskejo01.html,ok,,1997-05-04,,,https://www.sports-reference.com/cbb/players/jon-teske-1.html,jon-teske-1,85.0,265.0
thomaca02,https://www.basketball-reference.com/players/t/thomaca02.html,ok,,2001-10-13,2020.0,22.0,https://www.sports-reference.com/cbb/players/cameron-thomas-1.html,cameron-thomas-1,75.0,210.0
thorjt01,https://www.basketball-reference.com/players/t/thorjt01.html,ok,,2002-08-26,2020.0,44.0,https://www.sports-reference.com/cbb/players/jt-thor-1.html,jt-thor-1,81.0,203.0
toddis01,https://www.basketball-reference.com/players/t/toddis01.html,ok,,2001-10-17,2020.0,17.0,,,81.0,219.0
wagnefr01,https://www.basketball-reference.com/players/w/wagnefr01.html,ok,,2001-08-27,,,https://www.sports-reference.com/cbb/players/franz-wagner-1.html,franz-wagner-1,82.0,220.0
wainris01,https://www.basketball-reference.com/players/w/wainris01.html,ok,,1994-09-12,,,https://www.sports-reference.com/cbb/players/ish-wainright-1.html,ish-wainright-1,77.0,250.0
walkemj01,https://www.basketball-reference.com/players/w/walkemj01.html,ok,,1998-03-28,2017.0,24.0,https://www.sports-reference.com/cbb/players/mj-walker-1.html,mj-walker-1,77.0,213.0
washidu02,https://www.basketball-reference.com/players/w/washidu02.html,ok,,2000-03-24,,,https://www.sports-reference.com/cbb/players/duane-washingtonjr-1.html,duane-washingtonjr-1,74.0,197.0
waterli01,https://www.basketball-reference.com/players/w/waterli01.html,ok,,1997-07-28,,,https://www.sports-reference.com/cbb/players/lindy-waters-1.html,lindy-waters-1,77.0,210.0
watfotr01,https://www.basketball-reference.com/players/w/watfotr01.html,ok,,2000-11-09,2019.0,17.0,https://www.sports-reference.com/cbb/players/trendon-watford-1.html,trendon-watford-1,80.0,237.0
wieskjo01,https://www.basketball-reference.com/players/w/wieskjo01.html,ok,,1999-08-23,2018.0,54.0,https://www.sports-reference.com/cbb/players/joe-wieskamp-1.html,joe-wieskamp-1,78.0,205.0
wiggiaa01,https://www.basketball-reference.com/players/w/wiggiaa01.html,ok,,1999-01-02,2018.0,41.0,https://www.sports-reference.com/cbb/players/aaron-wiggins-1.html,aaron-wiggins-1,77.0,190.0
wiggili01,https://www.basketball-reference.com/players/w/wiggili01.html,ok,,1998-03-28,2017.0,31.0,https://www.sports-reference.com/cbb/players/lindell-wigginton-1.html,lindell-wigginton-1,73.0,189.0
willibr03,https://www.basketball-reference.com/players/w/willibr03.html,ok,,1999-11-22,,,https://www.sports-reference.com/cbb/players/brandon-williams-8.html,brandon-williams-8,73.0,190.0
willizi02,https://www.basketball-reference.com/players/w/willizi02.html,ok,,2001-09-12,2020.0,6.0,https://www.sports-reference.com/cbb/players/ziaire-williams-1.html,ziaire-williams-1,81.0,185.0
wrighmc01,https://www.basketball-reference.com/players/w/wrighmc01.html,ok,,1998-10-25,,,https://www.sports-reference.com/cbb/players/mckinley-wrightiv-1.html,mckinley-wrightiv-1,71.0,192.0
wrighmo01,https://www.basketball-reference.com/players/w/wrighmo01.html,ok,,1998-12-23,,,https://www.sports-reference.com/cbb/players/moses-wright-1.html,moses-wright-1,80.0,226.0
yorkga01,https://www.basketball-reference.com/players/y/yorkga01.html,ok,,1993-08-02,2012.0,47.0,https://www.sports-reference.com/cbb/players/gabe-york-1.html,gabe-york-1,75.0,185.0
yurtsom01,https://www.basketball-reference.com/players/y/yurtsom01.html,ok,,1998-06-19,2016.0,73.0,https://www.sports-reference.com/cbb/players/omer-yurtseven-1.html,omer-yurtseven-1,83.0,275.0
agbajoc01,https://www.basketball-reference.com/players/a/agbajoc01.html,ok,,2000-04-20,,,https://www.sports-reference.com/cbb/players/ochai-agbaji-1.html,ochai-agbaji-1,77.0,215.0
baldwpa01,https://www.basketball-reference.com/players/b/baldwpa01.html,ok,,2002-11-18,2021.0,5.0,https://www.sports-reference.com/cbb/players/patrick-baldwinjr-1.html,patrick-baldwinjr-1,84.0,220.0
banchpa01,https://www.basketball-reference.com/players/b/banchpa01.html,ok,,2002-11-12,2021.0,2.0,https://www.sports-reference.com/cbb/players/paolo-banchero-1.html,paolo-banchero-1,82.0,250.0
barlodo01,https://www.basketball-reference.com/players/b/barlodo01.html,ok,,2003-05-26,,,,,81.0,215.0
beaucma01,https://www.basketball-reference.com/players/b/beaucma01.html,ok,,2000-10-12,2020.0,46.0,,,79.0,199.0
boehebu01,https://www.basketball-reference.com/players/b/boehebu01.html,ok,,1999-11-11,,,https://www.sports-reference.com/cbb/players/buddy-boeheim-1.html,buddy-boeheim-1,77.0,205.0
bouyeja01,https://www.basketball-reference.com/players/b/bouyeja01.html,ok,,1999-06-27,,,https://www.sports-reference.com/cbb/players/jamaree-bouyea-1.html,jamaree-bouyea-1,74.0,180.0
branhma01,https://www.basketball-reference.com/players/b/branhma01.html,ok,,2003-05-12,2021.0,32.0,https://www.sports-reference.com/cbb/players/malaki-branham-1.html,malaki-branham-1,76.0,180.0
braunch01,https://www.basketball-reference.com/players/b/braunch01.html,ok,,2001-04-17,,,https://www.sports-reference.com/cbb/players/christian-braun-1.html,christian-braun-1,78.0,220.0
brownke03,https://www.basketball-reference.com/players/b/brownke03.html,ok,,2003-05-11,2021.0,10.0,https://www.sports-reference.com/cbb/players/kendall-brown-1.html,kendall-brown-1,78.0,205.0
butlejo01,https://www.basketball-reference.com/players/b/butlejo01.html,ok,,2002-12-04,2021.0,66.0,https://www.sports-reference.com/cbb/players/john-butler-2.html,john-butler-2,84.0,190.0
cainja01,https://www.basketball-reference.com/players/c/cainja01.html,ok,,1999-03-20,,,https://www.sports-reference.com/cbb/players/jamal-cain-1.html,jamal-cain-1,79.0,191.0
champju02,https://www.basketball-reference.com/players/c/champju02.html,ok,,2001-06-29,,,https://www.sports-reference.com/cbb/players/julian-champagnie-1.html,julian-champagnie-1,79.0,217.0
chandke01,https://www.basketball-reference.com/players/c/chandke01.html,ok,,2002-09-16,2021.0,6.0,https://www.sports-reference.com/cbb/players/kennedy-chandler-1.html,kennedy-chandler-1,72.0,170.0
chrisma02,https://www.basketball-reference.com/players/c/chrisma02.html,ok,,2003-02-10,2021.0,17.0,https://www.sports-reference.com/cbb/players/max-christie-1.html,max-christie-1,77.0,190.0
comanch01,https://www.basketball-reference.com/players/c/comanch01.html,ok,,1996-04-14,,,https://www.sports-reference.com/cbb/players/chance-comanche-1.html,chance-comanche-1,82.0,210.0
cooksxa01,https://www.basketball-reference.com/players/c/cooksxa01.html,ok,,1995-08-19,,,https://www.sports-reference.com/cbb/players/xavier-cooks-1.html,xavier-cooks-1,80.0,183.0
daniedy01,https://www.basketball-reference.com/players/d/daniedy01.html,ok,,2003-03-17,,,,,79.0,199.0
davisjd01,https://www.basketball-reference.com/players/d/davisjd01.html,ok,,2002-10-03,2021.0,9.0,https://www.sports-reference.com/cbb/players/jd-davison-1.html,jd-davison-1,73.0,195.0
davisjo06,https://www.basketball-reference.com/players/d/davisjo06.html,ok,,2002-02-27,,,https://www.sports-reference.com/cbb/players/jonathan-davis-3.html,jonathan-davis-3,76.0,195.0
daysda01,https://www.basketball-reference.com/players/d/daysda01.html,ok,,1999-10-20,2018.0,59.0,https://www.sports-reference.com/cbb/players/darius-days-1.html,darius-days-1,79.0,245.0
diabamo01,https://www.basketball-reference.com/players/d/diabamo01.html,ok,,2002-01-21,2021.0,11.0,https://www.sports-reference.com/cbb/players/moussa-diabate-1.html,moussa-diabate-1,82.0,210.0
diengou01,https://www.basketball-reference.com/players/d/diengou01.html,ok,,2003-05-21,,,,,81.0,185.0
durenja01,https://www.basketball-reference.com/players/d/durenja01.html,ok,,2003-11-18,,,https://www.sports-reference.com/cbb/players/jalen-duren-1.html,jalen-duren-1,82.0,250.0
