nba_player_id,nba_player_url,college_player_id,college_url,birthday,height_inches,weight_lb,recruiting_year,recruiting_rank,scrape_status,error
wiggiaa01,https://www.basketball-reference.com/players/w/wiggiaa01.html,aaron-wiggins-1,https://www.sports-reference.com/cbb/players/aaron-wiggins-1.html,1999-01-02,77.0,190.0,2018.0,41.0,ok,
wiggili01,https://www.basketball-reference.com/players/w/wiggili01.html,lindell-wigginton-1,https://www.sports-reference.com/cbb/players/lindell-wigginton-1.html,1998-03-28,73.0,189.0,2017.0,31.0,ok,
willibr03,https://www.basketball-reference.com/players/w/willibr03.html,brandon-williams-8,https://www.sports-reference.com/cbb/players/brandon-williams-8.html,1999-11-22,73.0,190.0,,,ok,
willizi02,https://www.basketball-reference.com/players/w/willizi02.html,ziaire-williams-1,https://www.sports-reference.com/cbb/players/ziaire-williams-1.html,2001-09-12,81.0,185.0,2020.0,6.0,ok,
wrighmc01,https://www.basketball-reference.com/players/w/wrighmc01.html,mckinley-wrightiv-1,https://www.sports-reference.com/cbb/players/mckinley-wrightiv-1.html,1998-10-25,71.0,192.0,,,ok,
wrighmo01,https://www.basketball-reference.com/players/w/wrighmo01.html,moses-wright-1,https://www.sports-reference.com/cbb/players/moses-wright-1.html,1998-12-23,80.0,226.0,,,ok,
yorkga01,https://www.basketball-reference.com/players/y/yorkga01.html,gabe-york-1,https://www.sports-reference.com/cbb/players/gabe-york-1.html,1993-08-02,75.0,185.0,2012.0,47.0,ok,
yurtsom01,https://www.basketball-reference.com/players/y/yurtsom01.html,omer-yurtseven-1,https://www.sports-reference.com/cbb/players/omer-yurtseven-1.html,1998-06-19,83.0,275.0,2016.0,73.0,ok,
agbajoc01,https://www.basketball-reference.com/players/a/agbajoc01.html,ochai-agbaji-1,https://www.sports-reference.com/cbb/players/ochai-agbaji-1.html,2000-04-20,77.0,215.0,,,ok,
baldwpa01,https://www.basketball-reference.com/players/b/baldwpa01.html,patrick-baldwinjr-1,https://www.sports-reference.com/cbb/players/patrick-baldwinjr-1.html,2002-11-18,84.0,220.0,2021.0,5.0,ok,
banchpa01,https://www.basketball-reference.com/players/b/banchpa01.html,paolo-banchero-1,https://www.sports-reference.com/cbb/players/paolo-banchero-1.html,2002-11-12,82.0,250.0,2021.0,2.0,ok,
barlodo01,https://www.basketball-reference.com/players/b/barlodo01.html,,,2003-05-26,81.0,215.0,,,ok,
beaucma01,https://www.basketball-reference.com/players/b/beaucma01.html,,,2000-10-12,79.0,199.0,2020.0,46.0,ok,
boehebu01,https://www.basketball-reference.com/players/b/boehebu01.html,buddy-boeheim-1,https://www.sports-reference.com/cbb/players/buddy-boeheim-1.html,1999-11-11,77.0,205.0,,,ok,
bouyeja01,https://www.basketball-reference.com/players/b/bouyeja01.html,jamaree-bouyea-1,https://www.sports-reference.com/cbb/players/jamaree-bouyea-1.html,1999-06-27,74.0,180.0,,,ok,
branhma01,https://www.basketball-reference.com/players/b/branhma01.html,malaki-branham-1,https://www.sports-reference.com/cbb/players/malaki-branham-1.html,2003-05-12,76.0,180.0,2021.0,32.0,ok,
braunch01,https://www.basketball-reference.com/players/b/braunch01.html,christian-braun-1,https://www.sports-reference.com/cbb/players/christian-braun-1.html,2001-04-17,78.0,220.0,,,ok,
brownke03,https://www.basketball-reference.com/players/b/brownke03.html,kendall-brown-1,https://www.sports-reference.com/cbb/players/kendall-brown-1.html,2003-05-11,78.0,205.0,2021.0,10.0,ok,
butlejo01,https://www.basketball-reference.com/players/b/butlejo01.html,john-butler-2,https://www.sports-reference.com/cbb/players/john-butler-2.html,2002-12-04,84.0,190.0,2021.0,66.0,ok,
cainja01,https://www.basketball-reference.com/players/c/cainja01.html,jamal-cain-1,https://www.sports-reference.com/cbb/players/jamal-cain-1.html,1999-03-20,79.0,191.0,,,ok,
champju02,https://www.basketball-reference.com/players/c/champju02.html,julian-champagnie-1,https://www.sports-reference.com/cbb/players/julian-champagnie-1.html,2001-06-29,79.0,217.0,,,ok,
chandke01,https://www.basketball-reference.com/players/c/chandke01.html,kennedy-chandler-1,https://www.sports-reference.com/cbb/players/kennedy-chandler-1.html,2002-09-16,72.0,170.0,2021.0,6.0,ok,
chrisma02,https://www.basketball-reference.com/players/c/chrisma02.html,max-christie-1,https://www.sports-reference.com/cbb/players/max-christie-1.html,2003-02-10,77.0,190.0,2021.0,17.0,ok,
comanch01,https://www.basketball-reference.com/players/c/comanch01.html,chance-comanche-1,https://www.sports-reference.com/cbb/players/chance-comanche-1.html,1996-04-14,82.0,210.0,,,ok,
cooksxa01,https://www.basketball-reference.com/players/c/cooksxa01.html,xavier-cooks-1,https://www.sports-reference.com/cbb/players/xavier-cooks-1.html,1995-08-19,80.0,183.0,,,ok,
daniedy01,https://www.basketball-reference.com/players/d/daniedy01.html,,,2003-03-17,79.0,199.0,,,ok,
davisjd01,https://www.basketball-reference.com/players/d/davisjd01.html,jd-davison-1,https://www.sports-reference.com/cbb/players/jd-davison-1.html,2002-10-03,73.0,195.0,2021.0,9.0,ok,
davisjo06,https://www.basketball-reference.com/players/d/davisjo06.html,jonathan-davis-3,https://www.sports-reference.com/cbb/players/jonathan-davis-3.html,2002-02-27,76.0,195.0,,,ok,
daysda01,https://www.basketball-reference.com/players/d/daysda01.html,darius-days-1,https://www.sports-reference.com/cbb/players/darius-days-1.html,1999-10-20,79.0,245.0,2018.0,59.0,ok,
diabamo01,https://www.basketball-reference.com/players/d/diabamo01.html,moussa-diabate-1,https://www.sports-reference.com/cbb/players/moussa-diabate-1.html,2002-01-21,82.0,210.0,2021.0,11.0,ok,
diengou01,https://www.basketball-reference.com/players/d/diengou01.html,,,2003-05-21,81.0,185.0,,,ok,
durenja01,https://www.basketball-reference.com/players/d/durenja01.html,jalen-duren-1,https://www.sports-reference.com/cbb/players/jalen-duren-1.html,2003-11-18,82.0,250.0,,,ok,
easonta01,https://www.basketball-reference.com/players/e/easonta01.html,tari-eason-1,https://www.sports-reference.com/cbb/players/tari-eason-1.html,2001-05-10,80.0,215.0,2020.0,93.0,ok,
elliske01,https://www.basketball-reference.com/players/e/elliske01.html,keon-ellis-1,https://www.sports-reference.com/cbb/players/keon-ellis-1.html,2000-01-08,76.0,175.0,,,ok,
fontesi01,https://www.basketball-reference.com/players/f/fontesi01.html,,,1995-12-09,79.0,209.0,,,ok,
fostemi02,https://www.basketball-reference.com/players/f/fostemi02.html,,,2003-01-16,80.0,250.0,2021.0,13.0,ok,
gilyaja01,https://www.basketball-reference.com/players/g/gilyaja01.html,jacob-gilyard-1,https://www.sports-reference.com/cbb/players/jacob-gilyard-1.html,1998-07-14,68.0,160.0,,,ok,
grayra01,https://www.basketball-reference.com/players/g/grayra01.html,raiquan-gray-1,https://www.sports-reference.com/cbb/players/raiquan-gray-1.html,1999-07-07,79.0,260.0,,,ok,
greenaj01,https://www.basketball-reference.com/players/g/greenaj01.html,aj-green-1,https://www.sports-reference.com/cbb/players/aj-green-1.html,1999-09-27,76.0,190.0,2018.0,79.0,ok,
griffaj01,https://www.basketball-reference.com/players/g/griffaj01.html,aj-griffin-1,https://www.sports-reference.com/cbb/players/aj-griffin-1.html,2003-08-25,78.0,220.0,2021.0,18.0,ok,
halljo02,https://www.basketball-reference.com/players/h/halljo02.html,jordan-hall-1,https://www.sports-reference.com/cbb/players/jordan-hall-1.html,2002-01-14,79.0,220.0,,,ok,
hardyja02,https://www.basketball-reference.com/players/h/hardyja02.html,,,2002-07-05,75.0,198.0,2021.0,2.0,ok,
harpero02,https://www.basketball-reference.com/players/h/harpero02.html,ron-harperjr-1,https://www.sports-reference.com/cbb/players/ron-harperjr-1.html,2000-04-12,77.0,233.0,,,ok,
harrike01,https://www.basketball-reference.com/players/h/harrike01.html,kevon-harris-1,https://www.sports-reference.com/cbb/players/kevon-harris-1.html,1997-06-24,77.0,216.0,,,ok,
houstca01,https://www.basketball-reference.com/players/h/houstca01.html,caleb-houstan-1,https://www.sports-reference.com/cbb/players/caleb-houstan-1.html,2003-01-09,80.0,205.0,2021.0,6.0,ok,
hudgitr01,https://www.basketball-reference.com/players/h/hudgitr01.html,,,1999-03-23,72.0,180.0,,,ok,
iveyja01,https://www.basketball-reference.com/players/i/iveyja01.html,jaden-ivey-1,https://www.sports-reference.com/cbb/players/jaden-ivey-1.html,2002-02-13,75.0,195.0,2020.0,87.0,ok,
jacksqu01,https://www.basketball-reference.com/players/j/jacksqu01.html,quenton-jackson-1,https://www.sports-reference.com/cbb/players/quenton-jackson-1.html,1998-09-15,76.0,173.0,,,ok,
jovicni01,https://www.basketball-reference.com/players/j/jovicni01.html,,,2003-06-09,82.0,205.0,,,ok,
juzanjo01,https://www.basketball-reference.com/players/j/juzanjo01.html,johnny-juzang-1,https://www.sports-reference.com/cbb/players/johnny-juzang-1.html,2001-03-17,79.0,226.0,2019.0,34.0,ok,
keelstr01,https://www.basketball-reference.com/players/k/keelstr01.html,trevor-keels-1,https://www.sports-reference.com/cbb/players/trevor-keels-1.html,2003-08-26,75.0,215.0,2021.0,19.0,ok,
kesslwa01,https://www.basketball-reference.com/players/k/kesslwa01.html,walker-kessler-1,https://www.sports-reference.com/cbb/players/walker-kessler-1.html,2001-07-26,86.0,245.0,2020.0,18.0,ok,
kolokch01,https://www.basketball-reference.com/players/k/kolokch01.html,christian-koloko-1,https://www.sports-reference.com/cbb/players/christian-koloko-1.html,2000-06-20,83.0,225.0,,,ok,
laravja01,https://www.basketball-reference.com/players/l/laravja01.html,jake-laravia-1,https://www.sports-reference.com/cbb/players/jake-laravia-1.html,2001-11-03,79.0,235.0,,,ok,
lawsoaj01,https://www.basketball-reference.com/players/l/lawsoaj01.html,aj-lawson-12,https://www.sports-reference.com/cbb/players/aj-lawson-12.html,2000-07-15,78.0,179.0,2018.0,91.0,ok,
loftoke01,https://www.basketball-reference.com/players/l/loftoke01.html,kenneth-loftonjr-1,https://www.sports-reference.com/cbb/players/kenneth-loftonjr-1.html,2002-08-14,78.0,275.0,,,ok,
martity01,https://www.basketball-reference.com/players/m/martity01.html,tyrese-martin-1,https://www.sports-reference.com/cbb/players/tyrese-martin-1.html,1999-03-07,78.0,215.0,,,ok,
mathube01,https://www.basketball-reference.com/players/m/mathube01.html,bennedict-mathurin-1,https://www.sports-reference.com/cbb/players/bennedict-mathurin-1.html,2002-06-19,77.0,210.0,2020.0,91.0,ok,
mcgowbr01,https://www.basketball-reference.com/players/m/mcgowbr01.html,bryce-mcgowens-1,https://www.sports-reference.com/cbb/players/bryce-mcgowens-1.html,2002-11-08,78.0,190.0,2021.0,25.0,ok,
minayju01,https://www.basketball-reference.com/players/m/minayju01.html,justin-minaya-1,https://www.sports-reference.com/cbb/players/justin-minaya-1.html,1999-03-26,77.0,205.0,,,ok,
minotjo01,https://www.basketball-reference.com/players/m/minotjo01.html,josh-minott-1,https://www.sports-reference.com/cbb/players/josh-minott-1.html,2002-11-25,80.0,205.0,2021.0,44.0,ok,
mobleis01,https://www.basketball-reference.com/players/m/mobleis01.html,isaiah-mobley-1,https://www.sports-reference.com/cbb/players/isaiah-mobley-1.html,1999-09-24,80.0,238.0,2019.0,18.0,ok,
monekch01,https://www.basketball-reference.com/players/m/monekch01.html,chima-moneke-1,https://www.sports-reference.com/cbb/players/chima-moneke-1.html,1995-12-24,77.0,223.0,,,ok,
moorewe01,https://www.basketball-reference.com/players/m/moorewe01.html,wendell-moorejr-1,https://www.sports-reference.com/cbb/players/wendell-moorejr-1.html,2001-09-18,77.0,215.0,2019.0,25.0,ok,
murrake02,https://www.basketball-reference.com/players/m/murrake02.html,keegan-murray-1,https://www.sports-reference.com/cbb/players/keegan-murray-1.html,2000-08-19,80.0,225.0,,,ok,
nembhan01,https://www.basketball-reference.com/players/n/nembhan01.html,andrew-nembhard-1,https://www.sports-reference.com/cbb/players/andrew-nembhard-1.html,2000-01-16,76.0,191.0,2018.0,25.0,ok,
pippesc02,https://www.basketball-reference.com/players/p/pippesc02.html,scotty-pippenjr-1,https://www.sports-reference.com/cbb/players/scotty-pippenjr-1.html,2000-11-10,74.0,170.0,,,ok,
prestja01,https://www.basketball-reference.com/players/p/prestja01.html,jason-preston-1,https://www.sports-reference.com/cbb/players/jason-preston-1.html,1999-08-10,75.0,181.0,,,ok,
quinole01,https://www.basketball-reference.com/players/q/quinole01.html,lester-quinones-1,https://www.sports-reference.com/cbb/players/lester-quinones-1.html,2000-11-16,77.0,208.0,2019.0,60.0,ok,
rhodeja01,https://www.basketball-reference.com/players/r/rhodeja01.html,jared-rhoden-1,https://www.sports-reference.com/cbb/players/jared-rhoden-1.html,1999-08-27,77.0,210.0,,,ok,
robinor01,https://www.basketball-reference.com/players/r/robinor01.html,orlando-robinson-1,https://www.sports-reference.com/cbb/players/orlando-robinson-1.html,2000-07-10,82.0,235.0,,,ok,
roddyda01,https://www.basketball-reference.com/players/r/roddyda01.html,david-roddy-1,https://www.sports-reference.com/cbb/players/david-roddy-1.html,2001-03-27,77.0,255.0,,,ok,
rolliry01,https://www.basketball-reference.com/players/r/rolliry01.html,ryan-rollins-1,https://www.sports-reference.com/cbb/players/ryan-rollins-1.html,2002-07-03,75.0,180.0,,,ok,
seabrde01,https://www.basketball-reference.com/players/s/seabrde01.html,dereon-seabron-1,https://www.sports-reference.com/cbb/players/dereon-seabron-1.html,2000-05-26,77.0,180.0,,,ok,
sharpsh01,https://www.basketball-reference.com/players/s/sharpsh01.html,,,2003-05-30,77.0,210.0,,,ok,
smithdr01,https://www.basketball-reference.com/players/s/smithdr01.html,dru-smith-1,https://www.sports-reference.com/cbb/players/dru-smith-1.html,1997-12-30,74.0,203.0,,,ok,
smithja05,https://www.basketball-reference.com/players/s/smithja05.html,jabari-smith-2,https://www.sports-reference.com/cbb/players/jabari-smith-2.html,2003-05-13,83.0,220.0,2021.0,4.0,ok,
sochaje01,https://www.basketball-reference.com/players/s/sochaje01.html,jeremy-sochan-1,https://www.sports-reference.com/cbb/players/jeremy-sochan-1.html,2003-05-20,80.0,230.0,2021.0,90.0,ok,
swideco01,https://www.basketball-reference.com/players/s/swideco01.html,cole-swider-1,https://www.sports-reference.com/cbb/players/cole-swider-1.html,1999-05-08,82.0,220.0,2018.0,39.0,ok,
terryda01,https://www.basketball-reference.com/players/t/terryda01.html,dalen-terry-1,https://www.sports-reference.com/cbb/players/dalen-terry-1.html,2002-07-12,78.0,195.0,2020.0,48.0,ok,
umudest01,https://www.basketball-reference.com/players/u/umudest01.html,stanley-umude-1,https://www.sports-reference.com/cbb/players/stanley-umude-1.html,1999-04-12,78.0,210.0,,,ok,
walkeja01,https://www.basketball-reference.com/players/w/walkeja01.html,jabari-walker-1,https://www.sports-reference.com/cbb/players/jabari-walker-1.html,2002-07-30,79.0,237.0,,,ok,
washity02,https://www.basketball-reference.com/players/w/washity02.html,tyty-washingtonjr-1,https://www.sports-reference.com/cbb/players/tyty-washingtonjr-1.html,2001-11-15,75.0,195.0,2021.0,14.0,ok,
watsope01,https://www.basketball-reference.com/players/w/watsope01.html,peyton-watson-1,https://www.sports-reference.com/cbb/players/peyton-watson-1.html,2002-09-11,80.0,200.0,2021.0,8.0,ok,
weslebl01,https://www.basketball-reference.com/players/w/weslebl01.html,blake-wesley-1,https://www.sports-reference.com/cbb/players/blake-wesley-1.html,2003-03-16,76.0,190.0,,,ok,
whiteja03,https://www.basketball-reference.com/players/w/whiteja03.html,jack-white-1,https://www.sports-reference.com/cbb/players/jack-white-1.html,1997-08-05,79.0,225.0,,,ok,
willial06,https://www.basketball-reference.com/players/w/willial06.html,alondes-williams-1,https://www.sports-reference.com/cbb/players/alondes-williams-1.html,1999-06-19,76.0,210.0,,,ok,
willido02,https://www.basketball-reference.com/players/w/willido02.html,donovan-williams-3,https://www.sports-reference.com/cbb/players/donovan-williams-3.html,2001-09-06,78.0,190.0,,,ok,
willija06,https://www.basketball-reference.com/players/w/willija06.html,jalen-williams-13,https://www.sports-reference.com/cbb/players/jalen-williams-13.html,2001-04-14,77.0,211.0,,,ok,
willija07,https://www.basketball-reference.com/players/w/willija07.html,jaylin-williams-2,https://www.sports-reference.com/cbb/players/jaylin-williams-2.html,2002-06-29,81.0,240.0,2020.0,79.0,ok,
willije02,https://www.basketball-reference.com/players/w/willije02.html,jeenathan-williams-1,https://www.sports-reference.com/cbb/players/jeenathan-williams-1.html,1999-02-12,77.0,205.0,,,ok,
willima07,https://www.basketball-reference.com/players/w/willima07.html,mark-williams-7,https://www.sports-reference.com/cbb/players/mark-williams-7.html,2001-12-16,85.0,240.0,2020.0,25.0,ok,
willivi01,https://www.basketball-reference.com/players/w/willivi01.html,vince-williams-2,https://www.sports-reference.com/cbb/players/vince-williams-2.html,2000-08-30,76.0,205.0,,,ok,
allenti01,https://www.basketball-reference.com/players/a/allenti01.html,timmy-allen-1,https://www.sports-reference.com/cbb/players/timmy-allen-1.html,2000-01-09,78.0,210.0,,,ok,
badjiib01,https://www.basketball-reference.com/players/b/badjiib01.html,,,2002-10-13,82.0,240.0,,,ok,
baileam01,https://www.basketball-reference.com/players/b/baileam01.html,amari-bailey-1,https://www.sports-reference.com/cbb/players/amari-bailey-1.html,2004-02-17,75.0,185.0,2022.0,10.0,ok,
batesem01,https://www.basketball-reference.com/players/b/batesem01.html,emoni-bates-1,https://www.sports-reference.com/cbb/players/emoni-bates-1.html,2004-01-28,81.0,202.0,,,ok,
bernaju01,https://www.basketball-reference.com/players/b/bernaju01.html,jules-bernard-1,https://www.sports-reference.com/cbb/players/jules-bernard-1.html,2000-01-21,78.0,210.0,2018.0,45.0,ok,
bitimon01,https://www.basketball-reference.com/players/b/bitimon01.html,,,1999-03-31,78.0,215.0,,,ok,
blackan01,https://www.basketball-reference.com/players/b/blackan01.html,anthony-black-1,https://www.sports-reference.com/cbb/players/anthony-black-1.html,2004-01-20,79.0,200.0,2022.0,14.0,ok,
blackle01,https://www.basketball-reference.com/players/b/blackle01.html,rechon-black-1,https://www.sports-reference.com/cbb/players/rechon-black-1.html,1999-06-14,78.0,209.0,2018.0,64.0,ok,
brockiz01,https://www.basketball-reference.com/players/b/brockiz01.html,izaiah-brockington-1,https://www.sports-reference.com/cbb/players/izaiah-brockington-1.html,1999-07-12,76.0,196.0,,,ok,
brownko01,https://www.basketball-reference.com/players/b/brownko01.html,kobe-brown-1,https://www.sports-reference.com/cbb/players/kobe-brown-1.html,2000-01-01,79.0,250.0,,,ok,
bufkiko01,https://www.basketball-reference.com/players/b/bufkiko01.html,kobe-bufkin-1,https://www.sports-reference.com/cbb/players/kobe-bufkin-1.html,2003-09-21,76.0,195.0,2021.0,40.0,ok,
camarto01,https://www.basketball-reference.com/players/c/camarto01.html,toumani-camara-1,https://www.sports-reference.com/cbb/players/toumani-camara-1.html,2000-05-08,79.0,230.0,,,ok,
cartodj01,https://www.basketball-reference.com/players/c/cartodj01.html,dj-carton-1,https://www.sports-reference.com/cbb/players/dj-carton-1.html,2000-08-05,74.0,200.0,2019.0,31.0,ok,
castlco01,https://www.basketball-reference.com/players/c/castlco01.html,colin-castleton-1,https://www.sports-reference.com/cbb/players/colin-castleton-1.html,2000-05-25,82.0,250.0,2018.0,100.0,ok,
cazalma01,https://www.basketball-reference.com/players/c/cazalma01.html,,,2001-08-27,78.0,185.0,,,ok,
cissosi01,https://www.basketball-reference.com/players/c/cissosi01.html,,,2004-04-02,78.0,220.0,,,ok,
clownno01,https://www.basketball-reference.com/players/c/clownno01.html,noah-clowney-1,https://www.sports-reference.com/cbb/players/noah-clowney-1.html,2004-07-14,82.0,210.0,2022.0,71.0,ok,
coulibi01,https://www.basketball-reference.com/players/c/coulibi01.html,,,2004-07-26,79.0,195.0,,,ok,
councri01,https://www.basketball-reference.com/players/c/councri01.html,ricky-counciliv-1,https://www.sports-reference.com/cbb/players/ricky-counciliv-1.html,2001-08-03,78.0,207.0,,,ok,
crutcja01,https://www.basketball-reference.com/players/c/crutcja01.html,jalen-crutcher-1,https://www.sports-reference.com/cbb/players/jalen-crutcher-1.html,1999-07-18,73.0,175.0,,,ok,
dennide01,https://www.basketball-reference.com/players/d/dennide01.html,dexter-dennis-1,https://www.sports-reference.com/cbb/players/dexter-dennis-1.html,1999-02-09,77.0,210.0,,,ok,
dickgr01,https://www.basketball-reference.com/players/d/dickgr01.html,gradey-dick-1,https://www.sports-reference.com/cbb/players/gradey-dick-1.html,2003-11-20,79.0,200.0,2022.0,16.0,ok,
drellhe01,https://www.basketball-reference.com/players/d/drellhe01.html,,,2000-04-25,80.0,185.0,,,ok,
evbuoto01,https://www.basketball-reference.com/players/e/evbuoto01.html,tosan-evbuomwan-1,https://www.sports-reference.com/cbb/players/tosan-evbuomwan-1.html,2001-02-16,80.0,217.0,,,ok,
flaglad01,https://www.basketball-reference.com/players/f/flaglad01.html,adam-flagler-1,https://www.sports-reference.com/cbb/players/adam-flagler-1.html,1999-12-01,73.0,180.0,,,ok,
fordjo01,https://www.basketball-reference.com/players/f/fordjo01.html,jordan-ford-1,https://www.sports-reference.com/cbb/players/jordan-ford-1.html,1998-05-26,73.0,175.0,,,ok,
freemja01,https://www.basketball-reference.com/players/f/freemja01.html,javon-freeman-1,https://www.sports-reference.com/cbb/players/javon-freeman-1.html,1999-10-20,75.0,190.0,,,ok,
fudgeal01,https://www.basketball-reference.com/players/f/fudgeal01.html,alex-fudge-1,https://www.sports-reference.com/cbb/players/alex-fudge-1.html,2003-05-06,80.0,200.0,,,ok,
funkan01,https://www.basketball-reference.com/players/f/funkan01.html,andrew-funk-1,https://www.sports-reference.com/cbb/players/andrew-funk-1.html,1999-09-21,77.0,200.0,,,ok,
gateska01,https://www.basketball-reference.com/players/g/gateska01.html,kaiser-gates-1,https://www.sports-reference.com/cbb/players/kaiser-gates-1.html,1996-11-08,80.0,223.0,,,ok,
georgke01,https://www.basketball-reference.com/players/g/georgke01.html,keyonte-george-1,https://www.sports-reference.com/cbb/players/keyonte-george-1.html,2003-11-08,76.0,185.0,2022.0,7.0,ok,
gilleco01,https://www.basketball-reference.com/players/g/gilleco01.html,collin-gillespie-1,https://www.sports-reference.com/cbb/players/collin-gillespie-1.html,1999-06-25,73.0,195.0,,,ok,
gueyemo01,https://www.basketball-reference.com/players/g/gueyemo01.html,mouhamadou-gueye-1,https://www.sports-reference.com/cbb/players/mouhamadou-gueye-1.html,1998-07-06,81.0,210.0,,,ok,
gueyemo02,https://www.basketball-reference.com/players/g/gueyemo02.html,mouhamed-gueye-1,https://www.sports-reference.com/cbb/players/mouhamed-gueye-1.html,2002-11-09,83.0,210.0,2021.0,72.0,ok,
hawkijo01,https://www.basketball-reference.com/players/h/hawkijo01.html,jordan-hawkins-1,https://www.sports-reference.com/cbb/players/jordan-hawkins-1.html,2002-04-29,77.0,190.0,2021.0,48.0,ok,
hendesc01,https://www.basketball-reference.com/players/h/hendesc01.html,,,2004-02-03,75.0,207.0,2021.0,75.0,ok,
hendrta01,https://www.basketball-reference.com/players/h/hendrta01.html,taylor-hendricks-1,https://www.sports-reference.com/cbb/players/taylor-hendricks-1.html,2003-11-22,81.0,215.0,,,ok,
hodgedm01,https://www.basketball-reference.com/players/h/hodgedm01.html,dmoi-hodge-1,https://www.sports-reference.com/cbb/players/dmoi-hodge-1.html,1998-12-20,75.0,188.0,,,ok,
holmgch01,https://www.basketball-reference.com/players/h/holmgch01.html,chet-holmgren-1,https://www.sports-reference.com/cbb/players/chet-holmgren-1.html,2002-05-01,85.0,208.0,2021.0,1.0,ok,
hoodsja01,https://www.basketball-reference.com/players/h/hoodsja01.html,jalen-hood-schifino-1,https://www.sports-reference.com/cbb/players/jalen-hood-schifino-1.html,2003-06-19,77.0,210.0,2022.0,20.0,ok,
howarje01,https://www.basketball-reference.com/players/h/howarje01.html,jett-howard-1,https://www.sports-reference.com/cbb/players/jett-howard-1.html,2003-09-14,80.0,215.0,2022.0,34.0,ok,
hurtma01,https://www.basketball-reference.com/players/h/hurtma01.html,matthew-hurt-1,https://www.sports-reference.com/cbb/players/matthew-hurt-1.html,2000-04-20,81.0,233.0,2019.0,12.0,ok,
jacksan01,https://www.basketball-reference.com/players/j/jacksan01.html,andre-jackson-8,https://www.sports-reference.com/cbb/players/andre-jackson-8.html,2001-11-13,78.0,209.0,2020.0,50.0,ok,
jacksgg01,https://www.basketball-reference.com/players/j/jacksgg01.html,gregory-jackson-ii-1,https://www.sports-reference.com/cbb/players/gregory-jackson-ii-1.html,2004-12-17,81.0,210.0,,,ok,
jackstr02,https://www.basketball-reference.com/players/j/jackstr02.html,trayce-jackson-davis-1,https://www.sports-reference.com/cbb/players/trayce-jackson-davis-1.html,2000-02-22,81.0,245.0,2019.0,26.0,ok,
jaqueja01,https://www.basketball-reference.com/players/j/jaqueja01.html,jaime-jaquezjr-1,https://www.sports-reference.com/cbb/players/jaime-jaquezjr-1.html,2001-02-18,78.0,225.0,2019.0,96.0,ok,
jemistr01,https://www.basketball-reference.com/players/j/jemistr01.html,trey-jemison-1,https://www.sports-reference.com/cbb/players/trey-jemison-1.html,1999-11-28,82.0,270.0,,,ok,
johnske08,https://www.basketball-reference.com/players/j/johnske08.html,keyontae-johnson-1,https://www.sports-reference.com/cbb/players/keyontae-johnson-1.html,2000-05-24,76.0,230.0,2018.0,69.0,ok,
jonesco02,https://www.basketball-reference.com/players/j/jonesco02.html,colby-jones-1,https://www.sports-reference.com/cbb/players/colby-jones-1.html,2002-05-28,78.0,207.0,,,ok,
lewisma05,https://www.basketball-reference.com/players/l/lewisma05.html,maxwell-lewis-1,https://www.sports-reference.com/cbb/players/maxwell-lewis-1.html,2002-07-27,79.0,215.0,,,ok,
liddeej01,https://www.basketball-reference.com/players/l/liddeej01.html,ej-liddell-1,https://www.sports-reference.com/cbb/players/ej-liddell-1.html,2000-12-18,78.0,240.0,2019.0,41.0,ok,
livelde01,https://www.basketball-reference.com/players/l/livelde01.html,dereck-lively-ii-1,https://www.sports-reference.com/cbb/players/dereck-lively-ii-1.html,2004-02-12,85.0,230.0,2022.0,2.0,ok,
livinch01,https://www.basketball-reference.com/players/l/livinch01.html,chris-livingston-1,https://www.sports-reference.com/cbb/players/chris-livingston-1.html,2003-10-15,78.0,220.0,2022.0,13.0,ok,
lundyse01,https://www.basketball-reference.com/players/l/lundyse01.html,seth-lundy-1,https://www.sports-reference.com/cbb/players/seth-lundy-1.html,2000-04-02,76.0,220.0,,,ok,
mensana01,https://www.basketball-reference.com/players/m/mensana01.html,nathan-mensah-1,https://www.sports-reference.com/cbb/players/nathan-mensah-1.html,1998-04-09,81.0,230.0,,,ok,
micicva01,https://www.basketball-reference.com/players/m/micicva01.html,,,1994-01-13,75.0,188.0,,,ok,
millebr02,https://www.basketball-reference.com/players/m/millebr02.html,brandon-miller-3,https://www.sports-reference.com/cbb/players/brandon-miller-3.html,2002-11-22,79.0,200.0,2022.0,11.0,ok,
millejo02,https://www.basketball-reference.com/players/m/millejo02.html,jordan-miller-2,https://www.sports-reference.com/cbb/players/jordan-miller-2.html,2000-01-23,77.0,194.0,,,ok,
millele01,https://www.basketball-reference.com/players/m/millele01.html,,,2003-11-26,82.0,220.0,2022.0,61.0,ok,
mooreta02,https://www.basketball-reference.com/players/m/mooreta02.html,taze-moore-1,https://www.sports-reference.com/cbb/players/taze-moore-1.html,1998-06-29,77.0,195.0,,,ok,
murrakr01,https://www.basketball-reference.com/players/m/murrakr01.html,kris-murray-1,https://www.sports-reference.com/cbb/players/kris-murray-1.html,2000-08-19,80.0,218.0,,,ok,
nancepe01,https://www.basketball-reference.com/players/n/nancepe01.html,pete-nance-1,https://www.sports-reference.com/cbb/players/pete-nance-1.html,2000-02-19,81.0,225.0,2018.0,86.0,ok,
nowelma01,https://www.basketball-reference.com/players/n/nowelma01.html,markquis-nowell-1,https://www.sports-reference.com/cbb/players/markquis-nowell-1.html,1999-12-25,67.0,160.0,,,ok,
